id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
47,tt0438097,"[{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}]",/isRuztu5Ch7FJdtSBLcG8QSOpEI.jpg,Ice Age: The Meltdown,Ice Age: The Meltdown,"['Animation', 'Family', 'Comedy', 'Adventure']",Released,3/23/2006,2006,91.0,"['Ray Romano', 'John Leguizamo', 'Denis Leary']",['Carlos Saldanha'],"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",['English'],13.357000000000001,6.6,5358.0,80000000,660940780
48,tt3460252,,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,The Hateful Eight,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Western']",Released,12/25/2015,2015,167.0,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh']",['Quentin Tarantino'],Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,"['Español', 'English']",15.815999999999999,7.7,7425.0,44000000,155760117
49,tt1781058,,/m63h5MxevYrKn3720hVgKZAx86S.jpg,Wilson,Wilson,"['Drama', 'Comedy']",Released,3/24/2017,2017,94.0,"['Woody Harrelson', 'Sandy Oian-Thomas', 'Shaun Brown']",['Craig Johnson'],"Middle-aged and divorced, Wilson finds himself lonely, smug and obsessed with his past.",['English'],5.294,5.8,189.0,0,653951
50,tt0111280,"[{'id': 115570, 'name': 'Star Trek: The Next Generation Collection', 'poster_path': '/sddV6vaUC6x37icJS3opIXTXB07.jpg', 'backdrop_path': '/r7MMQenUURHhAVHFymtOb8AX4Bm.jpg'}]",/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg,Star Trek: Generations,Star Trek: Generations,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Released,11/17/1994,1994,118.0,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']",['David Carson'],Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,['English'],5.5,6.5,630.0,38000000,120000000
51,tt0948530,,/bDZSLsqrpUhdjSVXYGKwiOrLlEb.jpg,Aanrijding in Moscou,"Moscow, Belgium","['Romance', 'Drama', 'Comedy']",Released,1/30/2008,2008,102.0,"['Barbara Sarafian', 'Jurgen Delnaet', 'Johan Heldenbergh']",['Christophe Van Rompaey'],"‘Moscou’ is a densely populated working class neighbourhood on the outskirts of Ghent, Belgium. Matty, mother of three, bumps her car into a truck on the parking lot of a supermarket. Johnny climbs down from the cabin. He is infuriated by the dent in his front bumper and yells at Matty. Although impressed by the accident, Matty fights back with sharp words. Their discussion turns into a row, and the police have to intervene. Matty goes home, the trunk of her car dancing up and down. Back in her apartment, Matty takes a hot bath to recover from the afternoon’s emotionswhen the phone rings. It’s Johnny, apologizing for his behaviour on the parking lot. Matty tells him to stay out of her life. A dramatic comedy begins about a woman whose soul is full of dents and bruises.",['Nederlands'],2.43,6.8,18.0,560000,1500000
52,tt0059243,,/nc6FRAVC4a8o4podiFy2P5qI9ul.jpg,The Great Race,The Great Race,"['Adventure', 'Comedy']",Released,7/1/1965,1965,160.0,"['Jack Lemmon', 'Tony Curtis', 'Natalie Wood']",['Blake Edwards'],"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention.","['English', 'Italiano']",7.167000000000001,7.4,100.0,12000000,25333333
53,tt0081031,,/undK2bf6ntIt7gTMjX9KkzeXSTU.jpg,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,"['Adventure', 'Family']",Released,6/24/1980,1980,97.0,"['Elliott Gould', 'Genevi√®ve Bujold', 'Ricky Schroder']",['Charles Jarrott'],The only chance to escape a desert island is to convert the plane carrying many different animals into a boat.,['English'],4.573,5.7,23.0,0,11000000
54,tt0095169,,/h413LQAMIwYyyw8lJffMpDcyC5A.jpg,For Keeps,For Keeps,"['Drama', 'Family', 'Romance']",Released,1/15/1988,1988,98.0,"['Molly Ringwald', 'Randall Batinkoff', 'Kenneth Mars']",['John G. Avildsen'],"Darcy, editor at her highschool paper, and her long-term boyfriend Stan are in their last months of school and already have found places in good colleges. Recently they started to sleep with each other and, surprise, surprise, Darcy gets pregnant. Neither Darcy's mother, who was left by her husband and had to bring up Darcy alone, nor Stan's catholic parents are very supportive and urge them to h",['English'],3.015,5.9,50.0,0,17514553
55,tt3231054,,/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,Risen,Risen,['Action'],Released,2/19/2016,2016,107.0,"['Tom Felton', 'Cliff Curtis']",['Kevin Reynolds'],"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",['English'],5.9270000000000005,5.8,410.0,20000000,46069568
56,tt0108186,,/zVnzFkQqcPC1uxhAuIaWx4H0kEO.jpg,Son in Law,Son in Law,"['Comedy', 'Drama', 'Romance']",Released,7/2/1993,1993,95.0,"['Pauly Shore', 'Carla Gugino', 'Lane Smith']",['Steve Rash'],"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",['English'],8.793,5.7,123.0,0,36448200
57,tt1082009,,/qF1FUaqh6GPN5xXp030op4r5O26.jpg,Joueuse,Queen to Play,"['Comedy', 'Drama']",Released,8/5/2009,2009,97.0,"['Sandrine Bonnaire', 'Kevin Kline', 'Val√©rie Lagrange']",['Caroline Bottaro'],"In a small Corsican village, the life of Hélène, ordinary and single, She works as a maid in a hotel and is married happily with her Husband Ange and her fifteen year-old daughter. Her modest and monotonous life seems to be predetermined... One day while cleaning a hotel room, she meets a young, seductive, American couple which is playing a game of chess. First fascinated and then passionate about the game, Hélène learns with great tenacity she studies the rule of the game to perfection. She can count on Dr. Kröger, who is a mysterious inhabitant, to help her to achieve her goals. But this positive transition towards a liberty for Hélène does not go about without deeply changing her relationship with family, friends and inhabitants of the village.","['English', 'Français']",2.177,6.5,21.0,0,1056938
58,tt0118688,"[{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/9SpZvXLZDGGtFqVDByGqSGI64Kw.jpg'}]",/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,Batman & Robin,Batman & Robin,"['Action', 'Crime', 'Fantasy']",Released,6/20/1997,1997,125.0,"['George Clooney', ""Chris O'Donnell"", 'Arnold Schwarzenegger']",['Joel Schumacher'],"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",['English'],11.437000000000001,4.2,2474.0,125000000,238207122
59,tt0476991,,/sE3Tn6B8tfbDk7ctFzHLH082r43.jpg,Were The World Mine,Were The World Mine,"['Music', 'Romance']",Released,6/24/2008,2008,95.0,"['Tanner Cohen', 'Judy McLane']",['Tom Gustafson'],"If you had a love-potion, who would you make fall madly in love with you? Timothy, prone to escaping his dismal high school reality through dazzling musical daydreams, gets to answer that question in a very real way. After his eccentric teacher casts him as Puck in A Midsummer Night's Dream, he stumbles upon a recipe hidden within the script to create the play's magical, purple love-pansy.",['English'],4.033,6.5,47.0,0,119563
60,tt0278295,,/MnD3ueM3Kh6mxTT9oqw9fhxSzd.jpg,All About the Benjamins,All About the Benjamins,"['Action', 'Adventure', 'Comedy']",Released,3/8/2002,2002,95.0,"['Ice Cube', 'Mike Epps', 'Tommy Flanagan']",['Kevin Bray'],"Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.","['English', 'Français']",6.279,6.0,65.0,14000000,25482931
61,tt0381061,"[{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}]",/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,Casino Royale,Casino Royale,"['Adventure', 'Action', 'Thriller']",Released,11/14/2006,2006,144.0,"['Daniel Craig', 'Eva Green', 'Mads Mikkelsen']",['Martin Campbell'],"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","['English', 'Français']",22.275,7.4,5654.0,150000000,599045960
62,tt0049875,,/tAExVSQUlby56ATBlMnA2BrbA25.jpg,Trapeze,Trapeze,['Drama'],Released,5/30/1956,1956,105.0,"['Burt Lancaster', 'Tony Curtis', 'Gina Lollobrigida']",['Carol Reed'],"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.","['English', 'Italiano']",3.543,6.4,34.0,4000000,14400000
63,tt0119099,,/v66GrbKcl1babq8BebUff0MI3m4.jpg,Fallen,Fallen,"['Thriller', 'Fantasy', 'Crime', 'Drama']",Released,1/16/1998,1998,124.0,"['Denzel Washington', 'John Goodman', 'Donald Sutherland']",['Gregory Hoblit'],"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",['English'],10.394,6.7,554.0,0,25232289
64,tt0097388,"[{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/uobgqpLQff9WvxGKE2OSvXv1RHm.jpg', 'backdrop_path': '/c7pMKwv5NzIN6N3KM4L8fYMTtPw.jpg'}]",/oAZTwZDHu56IUyq5OQM3q1xX9To.jpg,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,"['Horror', 'Thriller']",Released,7/28/1989,1989,100.0,"['Kane Hodder', 'Jensen Daggett', 'Scott Reeves']",['Rob Hedden'],"The Big Apple's in big trouble, as indestructible psycho-fiend Jason Vorhees hits the road to New York City. After a shocking return from beyond the grave, the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned. Then one of his terrified victims escapes into the nightmarish maze of Manhattan's subways and sewers, only to confront Jason one final time.",['English'],9.676,4.8,338.0,5000000,14000000
65,tt1821549,,/zyG3vYWK7SwWT4bvrWeFef0J7fp.jpg,Nebraska,Nebraska,"['Drama', 'Adventure']",Released,9/21/2013,2013,115.0,"['Bruce Dern', 'Will Forte', 'Bob Odenkirk']",['Alexander Payne'],"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.","['English', 'Español']",8.592,7.5,912.0,12000000,17654912
66,tt0092675,"[{'id': 36694, 'name': 'Bloodsport Collection', 'poster_path': '/sTqv7FQalXNVGSpfSJaWek077w9.jpg', 'backdrop_path': '/1DXtjAAaK7597GV5MSZH6nn0uqS.jpg'}]",/E4d48dFICxN1tcGywt1p5zBHYJ.jpg,Bloodsport,Bloodsport,['Action'],Released,2/26/1988,1988,92.0,"['Jean-Claude Van Damme', 'Bolo Yeung', 'Roy Chiao']",['Newt Arnold'],"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",['English'],9.427,6.7,632.0,1500000,11806119
67,tt1220888,,/yPdR0BqNuOY9agZKNgBd5FsVoC6.jpg,Henry's Crime,Henry's Crime,"['Crime', 'Comedy']",Released,1/14/2010,2010,108.0,"['Keanu Reeves', 'Vera Farmiga', 'James Caan']",['Malcolm Venville'],An aimless man is sent to prison for a crime he did not commit.,['English'],5.008,5.8,157.0,12000000,204940
68,tt2852400,,/4GLC8nPHn4zCGF7rdKyvMa5lMyj.jpg,天注定,A Touch of Sin,['Drama'],Released,10/4/2013,2013,133.0,"['Jiang Wu', 'Wang Baoqiang', 'Zhao Tao']",['Jia Zhangke'],Four independent stories set in modern China about random acts of violence.,"['广州话 / 廣州話', '普通话']",5.003,7.3,107.0,0,154120
69,tt0056592,,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,To Kill a Mockingbird,To Kill a Mockingbird,"['Crime', 'Drama']",Released,12/25/1962,1962,129.0,"['Gregory Peck', 'Brock Peters', 'James Anderson']",['Robert Mulligan'],"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",['English'],9.494,8.1,1214.0,2000000,13129846
70,tt0463985,"[{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}]",/f9V0iTSYwnxW6tPIjSE7jrGC7eP.jpg,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']",Released,6/3/2006,2006,104.0,"['Lucas Black', 'Nathalie Kelley', 'Sung Kang']",['Justin Lin'],"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing","['English', '日本語']",2.9539999999999997,6.2,2897.0,85000000,158468292
71,tt0366627,,/ts5hSSpgHEcPFpdfk6gmLLgx5k4.jpg,The Jacket,The Jacket,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",Released,3/4/2005,2005,103.0,"['Adrien Brody', 'Keira Knightley', 'Kris Kristofferson']",['John Maybury'],"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",['English'],7.756,6.9,686.0,29000000,21126225
